"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
0.067526,2.705,-1.3591,4.0,6.0,143.0,3.028,522506284.0
0.17423,6.9795,-0.65136,76.0,7.0,143.0,7.012,522506284.0
0.072225,2.8933,-1.3699,3.0,8.0,143.0,3.202,522506284.0
0.17411,6.9748,-0.48788,64.0,9.0,143.0,6.994,522506284.0
0.076966,3.0832,-1.3731,6.0,10.0,143.0,3.376,522506284.0
0.17405,6.9722,-0.32525,86.0,11.0,143.0,6.982,522506284.0
0.08207,3.2876,-1.3736,4.0,12.0,143.0,3.564,522506284.0
0.17414,6.9759,-0.16201,102.0,13.0,143.0,6.98,522506284.0
0.087871,3.52,-1.3749,3.0,14.0,143.0,3.78,522506284.0
0.17404,6.9718,0.0,60.0,15.0,143.0,6.974,522506284.0
0.093896,3.7614,-1.3694,5.0,16.0,143.0,4.004,522506284.0
0.17444,6.9879,0.16229,86.0,17.0,143.0,6.992,522506284.0
0.10166,4.0725,-1.3765,4.0,18.0,143.0,4.3,522506284.0
0.17415,6.9762,0.32543,79.0,19.0,143.0,6.986,522506284.0
0.11016,4.4127,-1.3774,8.0,20.0,143.0,4.624,522506284.0
0.17411,6.9748,0.48788,48.0,21.0,143.0,6.994,522506284.0
0.12038,4.8221,-1.3831,3.0,22.0,143.0,5.018,522506284.0
0.17443,6.9875,0.6521,77.0,23.0,143.0,7.02,522506284.0
0.13143,5.2649,-1.3787,8.0,24.0,143.0,5.444,522506284.0
0.17435,6.9842,0.817,82.0,25.0,143.0,7.034,522506284.0
0.14507,5.8112,-1.3774,3.0,26.0,143.0,5.974,522506284.0
0.17427,6.9812,0.98145,82.0,27.0,143.0,7.052,522506284.0
0.16145,6.4675,-1.3751,7.0,28.0,143.0,6.614,522506284.0
0.174,6.9704,1.1455,80.0,29.0,143.0,7.066,522506284.0
0.17397,6.9692,-1.3135,66.0,30.0,143.0,7.094,522506284.0
0.17383,6.9633,1.3124,77.0,31.0,143.0,7.088,522506284.0
0.062921,2.2957,-1.3619,3.0,0.0,157.0,2.67,522506284.0
0.17622,6.4294,-1.0567,2.0,1.0,157.0,6.518,522506284.0
0.06626,2.4175,-1.3588,3.0,2.0,157.0,2.774,522506284.0
0.19074,6.959,-0.97839,81.0,3.0,157.0,7.03,522506284.0
0.070251,2.5631,-1.3633,3.0,4.0,157.0,2.904,522506284.0
0.19125,6.9778,-0.81631,49.0,5.0,157.0,7.028,522506284.0
0.074184,2.7066,-1.36,4.0,6.0,157.0,3.03,522506284.0
0.19112,6.9731,-0.6508,76.0,7.0,157.0,7.006,522506284.0
0.079344,2.8949,-1.3708,3.0,8.0,157.0,3.204,522506284.0
0.19099,6.9684,-0.48746,69.0,9.0,157.0,6.988,522506284.0
0.084299,3.0757,-1.3699,5.0,10.0,157.0,3.368,522506284.0
0.1907,6.9578,-0.32459,82.0,11.0,157.0,6.968,522506284.0
0.090204,3.2911,-1.3752,4.0,12.0,157.0,3.568,522506284.0
0.19086,6.9635,-0.16173,102.0,13.0,157.0,6.968,522506284.0
0.096471,3.5198,-1.3749,3.0,14.0,157.0,3.78,522506284.0
0.19102,6.9694,0.0,60.0,15.0,157.0,6.972,522506284.0
0.10319,3.7649,-1.3708,6.0,16.0,157.0,4.008,522506284.0
0.19135,6.9815,0.16215,86.0,17.0,157.0,6.986,522506284.0
0.11151,4.0684,-1.3752,4.0,18.0,157.0,4.296,522506284.0
0.19098,6.9678,0.32506,72.0,19.0,157.0,6.978,522506284.0
0.12031,4.3895,-1.3702,5.0,20.0,157.0,4.6,522506284.0
0.19066,6.9564,0.48662,45.0,21.0,157.0,6.976,522506284.0
0.13226,4.8256,-1.3843,4.0,22.0,157.0,5.022,522506284.0
0.19123,6.9771,0.65117,74.0,23.0,157.0,7.01,522506284.0
0.14435,5.2665,-1.3792,13.0,24.0,157.0,5.446,522506284.0
0.19131,6.9798,0.81654,82.0,25.0,157.0,7.03,522506284.0
0.15921,5.8089,-1.3769,3.0,26.0,157.0,5.972,522506284.0
0.19117,6.9748,0.98061,74.0,27.0,157.0,7.046,522506284.0
0.17741,6.4729,-1.3764,7.0,28.0,157.0,6.62,522506284.0
0.19087,6.964,1.1446,80.0,29.0,157.0,7.06,522506284.0
